codigo_produto;descricao;um;qtde_cx;codigo_barras;tipo;descricao_tecnica;estoque;preco;preco_promocional
10.312;PRATELEIRA DE VIDRO 20X20CM SUPORTE  BELLE VIDRIO;PC;;7896643445321;UTILIDADES DOMÉSTICAS;"Prateleira Raiada Belle Vidrio com Suporte 20x20cm - VIDRIO-R2020-INC - MULTIVISÃO

Descrição:
Ideal para organizar e harmonizar seu ambiente, dando destaque para os itens de decoração da sua casa.
 - Uso recomendado para banheiro, lavanderia e etc.

Características:
- Leve e resistente
- Formato: raiado
- Incolor
- Material: vidro policarbonato

Medidas:
- Largura 20cm
- Comprimento 20cm

Acompanha:
- Suportes para a fixação

* Imagens meramente ilustrativas.";3;89,99;0
10.271;PRATELEIRA EM MDP S/SUPORTE 25X60CM TB MULTIVISAO;PC;;7898958901301;UTILIDADES DOMÉSTICAS;"Prateleira em MDP sem Suporte 25x60cm Tabaco - P-25X60-TB - MULTIVISÃO

Descrição:
Prateleira decorativa versátil e funcional, ela organiza e decora o ambiente.

Características:
- Local de instalação: parede
- Cor: tabaco
- Peso suportado: 15 kg

Medidas:
- Largura: 25 cm
- Comprimento: 60 cm

* Imagens meramente ilustrativas.";28;19,9;0
10.274;* PRATELEIRA MDP S/SUPORTE 25X90CM BR MULTIVISA0;PC;;7898958901318;UTILIDADES DOMÉSTICAS;"Prateleira em MDP sem Suporte 25x90cm Branca - P-25X90-BR - MULTIVISÃO

Descrição:
Prateleira decorativa versátil e funcional, ela organiza e decora o ambiente.

Características:
- Local de instalação: parede
- Cor: branco
- Peso suportado: 15 kg

Medidas:
- Largura: 25 cm
- Comprimento: 90 cm

* Imagens meramente ilustrativas.";4;28,9;0
10.275;* PRATELEIRA MDP S/SUPORTE 25X90CM EN MULTIVISAO;PC;;7898958901998;UTILIDADES DOMÉSTICAS;"Prateleira em MDP sem Suporte 25x90cm Elmo - P-25X90-BP-EN - MULTIVISÃO

Descrição:
Prateleira decorativa versátil e funcional, ela organiza e decora o ambiente.

Características:
- Local de instalação: parede
- Cor: elmo
- Peso suportado: 15 kg

Medidas:
- Largura: 25 cm
- Comprimento: 90 cm

* Imagens meramente ilustrativas.";0;16,9;0
10.276;PRATELEIRA EM MDP S/SUPORTE 25X90CM CS MULTIVISAO;PC;;7898958901813;UTILIDADES DOMÉSTICAS;"Prateleira em MDP sem Suporte 25x90cm Carvalho Smoked - P-25X90-BP-CS - MULTIVISÃO

Descrição:
Prateleira decorativa versátil e funcional, ela organiza e decora o ambiente.

Características:
- Local de instalação: parede
- Cor: carvalho smoked
- Peso suportado: 15 kg

Medidas:
- Largura: 25 cm
- Comprimento: 90 cm

* Imagens meramente ilustrativas.";19;29,9;0
10.277;* PRATELEIRA MDP S/SUPORTE 25X90CM TB MULTIVISAO;PC;;7898958901325;UTILIDADES DOMÉSTICAS;"Prateleira em MDP sem Suporte 25x90cm Tabaco - P-25X90-TB - MULTIVISÃO

Descrição:
Prateleira decorativa versátil e funcional, ela organiza e decora o ambiente.

Características:
- Local de instalação: parede
- Cor: tabaco
- Peso suportado: 15 kg

Medidas:
- Largura: 25 cm
- Comprimento: 90 cm

* Imagens meramente ilustrativas.";0;16,9;0
10.279;* PRATELEIRA MDP S/SUPORTE 25X120CM TB MULTIVISAO;PC;;7898958901349;UTILIDADES DOMÉSTICAS;"Prateleira em MDP sem Suporte 25x120cm Tabaco - P-25X120-TB - MULTIVISÃO

Descrição:
Prateleira decorativa versátil e funcional, ela organiza e decora o ambiente.

Características:
- Local de instalação: parede
- Cor: tabaco
- Peso suportado: 15 kg

Medidas:
- Largura: 25 cm
- Comprimento: 120 cm

* Imagens meramente ilustrativas.";2;20,99;0
10.282;PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X60CM BR;PC;;7898958901097;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25 x 60 cm Branco - PI-25X60-BR - MULTIVISAO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de Instalação: Parede.
- Ambientes: Interno.
- Cor: Branco.
- Ferramentas Necessárias: Nível, Furadeira, Broca Vídea 8mm, Lápis e Chave 1/4.
- Componentes: 2 Buchas 8mm e 2 Suportes de aço.
- Dicas de Limpeza: Utilizar pano limpo e seco. Nunca use produtos abrasivos.

Medidas:
- 25 x 60 Cm

* Imagens meramente Ilustrativas.";17;29,9;0
10.283;PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X60CM TB;PC;;7898958901103;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25 x 60 cm Tabaco - PI-25X60-TB - MULTIVISAO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de Instalação: Parede.
- Ambientes: Interno.
- Cor: Tabaco.
- Ferramentas Necessárias: Nível, Furadeira, Broca Vídea 8mm, Lápis e Chave 1/4.
- Componentes: 2 Buchas 8mm e 2 Suportes de aço.
- Dicas de Limpeza: Utilizar pano limpo e seco. Nunca use produtos abrasivos.

Medidas:
- 25 x 60 Cm

* Imagens meramente Ilustrativas.";27;29,9;0
10.284;* PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X60CM CS;PC;;7898958901714;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25 x 60 cm Carvalho Smoked - PI-25X60-CS - MULTIVISAO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de Instalação: Parede.
- Ambientes: Interno.
- Cor: Carvalho Smoked.
- Ferramentas Necessárias: Nível, Furadeira, Broca Vídea 8mm, Lápis e Chave 1/4.
- Componentes: 2 Buchas 8mm e 2 Suportes de aço.
- Dicas de Limpeza: Utilizar pano limpo e seco. Nunca use produtos abrasivos.

Medidas:
- 25 x 60 Cm

* Imagens meramente Ilustrativas.";1;19,99;0
10.285;* PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X60CM EN;PC;;7898958901899;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25 x 60 cm Elmo - PI-25X60-EN - MULTIVISAO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de Instalação: Parede.
- Ambientes: Interno.
- Cor: Elmo.
- Ferramentas Necessárias: Nível, Furadeira, Broca Vídea 8mm, Lápis e Chave 1/4.
- Componentes: 2 Buchas 8mm e 2 Suportes de aço.
- Dicas de Limpeza: Utilizar pano limpo e seco. Nunca use produtos abrasivos.

Medidas:
- 25 x 60 Cm

* Imagens meramente Ilustrativas.";4;19,99;0
10.290;* PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X90CM EN;PC;;7898958901905;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25x90cm Elmo - PI-25X90-BP-EN - MULTIVISÃO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de instalação: parede
- Ambientes: interno
- Cor: elmo
- Ferramentas necessárias: nível, furadeira, broca vídea 8mm, lápis e chave 1/4
- Componentes: 2 buchas 8mm e 2 suportes de aço
- Dicas de limpeza: utilizar pano limpo e seco, nunca use produtos abrasivos

Medidas:
- Largura: 25 cm
- Comprimento: 90 cm


* Imagens meramente ilustrativas.";0;24,9;0
1.083;ESPELHO DE SEGURANCA ALUMINIO 300MM VISION;PC;;7898911234071;BANHEIRO E COZINHA;"Espelho de Segurança com Acabamento de Alumínio - VISION Fundada em 1982, a VISION, ao longo de todos esses anos, vem se destacando em seu ramo com a produção de espelhos planos e convexos. A empresa possui uma linha própria de produtos e trabalha também com produtos de clientes, desenvolvidos especialmente para sua necessidade e conforme suas 
Especificações. 
- Acabamento: alumínio 
- 
Medidas: 30cm / 40cm / 50cm / 60cm 
* Imagens Meramente ilustrativas  ";6;130,99;0
10.291;PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X120CM TB;PC;;7898958901141;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25x120cm Tabaco - PI-25X120-TB - MULTIVISÃO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de instalação: parede
- Ambientes: interno
- Cor: tabaco
- Ferramentas necessárias: nível, furadeira, broca vídea 8mm, lápis e chave 1/4
- Componentes: 2 buchas 8mm e 2 suportes de aço
- Dicas de limpeza: utilizar pano limpo e seco, nunca use produtos abrasivos

Medidas:
- Largura: 25 cm
- Comprimento: 120 cm


* Imagens meramente ilustrativas.";21;58,9;0
10.292;PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X120CM CS;PC;;7898958901738;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25x120cm Carvalho Smoked - PI-25X120-CS - MULTIVISÃO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de instalação: parede
- Ambientes: interno
- Cor: carvalho smoked
- Ferramentas necessárias: nível, furadeira, broca vídea 8mm, lápis e chave 1/4
- Componentes: 2 buchas 8mm e 2 suportes de aço
- Dicas de limpeza: utilizar pano limpo e seco, nunca use produtos abrasivos

Medidas:
- Largura: 25 cm
- Comprimento: 120 cm


* Imagens meramente ilustrativas.";11;62,9;0
10.293;PRATELEIRA EM MDP C/FIXACAO INVISIVEL 25X120CM EN;PC;;7898958901912;UTILIDADES DOMÉSTICAS;"Prateleira em MDP com Fixação Invisível 25x120cm Elmo - PI-25X120-EN - MULTIVISÃO

Descrição:
Prateleira com design limpo e fixações invisíveis, garante elegância para sua casa.

Características:
- Local de instalação: parede
- Ambientes: interno
- Cor: elmo
- Ferramentas necessárias: nível, furadeira, broca vídea 8mm, lápis e chave 1/4
- Componentes: 2 buchas 8mm e 2 suportes de aço
- Dicas de limpeza: utilizar pano limpo e seco, nunca use produtos abrasivos

Medidas:
- Largura: 25 cm
- Comprimento: 120 cm


* Imagens meramente ilustrativas.";29;62,9;0
10.305;PRATELEIRA DE VIDRO 10X40CM SUPORTE BELLE VIDRIO;PC;;7896643445260;UTILIDADES DOMÉSTICAS;"Prateleira Retangular Belle Vidrio com Suporte 10x40cm - VIDRIO-1040-INC - MULTIVISÃO

Descrição:
Ideal para organizar e harmonizar seu ambiente, dando destaque para os itens de decoração da sua casa.
 - Uso recomendado para banheiro, lavanderia e etc.

Características:
- Leve e resistente
- Formato: retangular
- Incolor
- Material: vidro policarbonato

Medidas:
- Largura 10cm
- Comprimento 40cm

Acompanha: 
- Suportes para a fixação

* Imagens meramente ilustrativas.";6;56,9;0
10.306;PRATELEIRA DE VIDRO 10X60CM SUPORTE  BELLE VIDRIO;PC;;7896643445277;UTILIDADES DOMÉSTICAS;"Prateleira Retangular Belle Vidrio com Suporte 10x60cm - VIDRIO-1060-INC - MULTIVISÃO

Descrição:
Ideal para organizar e harmonizar seu ambiente, dando destaque para os itens de decoração da sua casa.
 - Uso recomendado para banheiro, lavanderia e etc.

Características:
- Leve e resistente
- Formato: retangular
- Incolor
- Material: vidro policarbonato

Medidas:
- Largura 10cm
- Comprimento 60cm

Acompanha:
- Suportes para a fixação

* Imagens meramente ilustrativas.";3;69,9;0
10.307;PRATELEIRA DE VIDRO 15X40CM SUPORTE  BELLE VIDRIO;PC;;7896643445284;UTILIDADES DOMÉSTICAS;"Prateleira Retangular Belle Vidrio 15x40cm com Suporte - VIDRIO-1540-INC - MULTIVISÃO

Descrição:
Ideal para organizar e harmonizar seu ambiente, dando destaque para os itens de decoração da sua casa.
 - Uso recomendado para banheiro, lavanderia e etc.

Características:
- Leve e resistente
- Formato: retangular
- Incolor
- Material: vidro policarbonato

Medidas:
- Largura 15cm
- Comprimento 40cm

Acompanha:
- Suportes para a fixação

* Imagens meramente ilustrativas.";19;69,9;0
10.309;PRATELEIRA DE VIDRO 15X60CM SUPORTE  BELLE VIDRIO;PC;;7896643445291;UTILIDADES DOMÉSTICAS;"Prateleira Retangular Belle Vidrio  com Suporte 15x60cm - VIDRIO-1560-INC - MULTIVISÃO

Descrição:
Ideal para organizar e harmonizar seu ambiente, dando destaque para os itens de decoração da sua casa.
 - Uso recomendado para banheiro, lavanderia e etc.

Características:
- Leve e resistente
- Formato: retangular
- Incolor
- Material: vidro policarbonato

Medidas:
- Largura 15cm
- Comprimento 60cm

Acompanha:
- Suporte para a fixação

* Imagens meramente ilustrativas.";6;89,9;0
10.311;PRATELEIRA DE VIDRO 20X60CM SUPORTE  BELLE VIDRIO;PC;;7896643445314;UTILIDADES DOMÉSTICAS;"Prateleira Retangular Belle Vidrio com Suporte 20x60cm - VIDRIO-2060-INC - MULTIVISÃO

Descrição:
Ideal para organizar e harmonizar seu ambiente, dando destaque para os itens de decoração da sua casa.
 - Uso recomendado para banheiro, lavanderia e etc.

Características:
- Leve e resistente
- Formato: retangular
- Incolor
- Material: vidro policarbonato

Medidas:
- Largura 20cm
- Comprimento 60cm

Acompanha:
- Suportes para a fixação

* Imagens meramente ilustrativas.";9;89,99;0
7.927;"FRESA PONTA ""V"" HT 1/4"" MAKITA D-01840";CT;1;088381172066;FERRAMENTAS;"Fresa de Ponta V 1/4"" – D01840 – MAKITA Detalhes: A = 7/8"" B = 5/8"" C = 1/4"" D = 1 - 1/4"" diâmetro = 90°  ";1;209,99;0
10.313;PRATELEIRA DE VIDRO 25X25CM SUPORTE  BELLE VIDRIO;PC;;7896643445338;UTILIDADES DOMÉSTICAS;"Prateleira Raiada Belle Vidrio com Suporte 25x25cm - VIDRIO-R2525-INC - MULTIVISÃO

Descrição:
Ideal para organizar e harmonizar seu ambiente, dando destaque para os itens de decoração da sua casa.
 - Uso recomendado para banheiro, lavanderia e etc.

Características:
- Leve e resistente
- Formato: retangular
- Incolor
- Material: vidro policarbonato

Medidas:
- Largura 25cm
- Comprimento 25cm

Acompanha:
- Suportes para a fixação

* Imagens meramente ilustrativas.";7;109,99;0
10.314;KIT DE PRATELEIRAS BR C/SUPORTE DE ACO MULTIVISAO;PC;;7896643439405;UTILIDADES DOMÉSTICAS;"Kit de Prateleiras com Suporte de Aço - MULTIVISÃO

Descrição: 
Kit com 2 prateleiras e suportes em aço. Versátil e funcional, organiza e decora o ambiente.

Especificações: 
- Cores: Branco ou Preto
- Profundidade: 40 cm
- Largura: 50 cm
- Espessura: 22 cm 
- Peso Suportado: 50 kg
- Tempo de montagem: 20 min

Informações adicionais:
- Material: Prateleira em MDP e suportes em aço. 
- Código do produto Multivisão: KIT-2Z-UV-BR
- Cor: Branca

- Material: Prateleira em MDP e suportes em aço. 
- Código do produto Multivisão: KIT-2Z-UV-PR
- Cor: Preta

Medidas e Peso:
- Profundidade: 40 cm
- Largura: 50 cm
- Espessura: 22 cm 
- Peso Suportado: 50 kg

Dimensões (CxL): 
- 01 prateleira 50 x 40 cm 
- 01 prateleira 40 x 18,5 cm

* Imagem meramente ilustrativa.
* Não acompanha os demais ítens da imagem. 

";4;169,99;0
10.315;KIT DE PRATELEIRAS PR C/SUPORTE DE ACO MULTIVISAO;PC;;7896643439412;UTILIDADES DOMÉSTICAS;"Kit de Prateleiras com Suporte de Aço - MULTIVISÃO

Descrição: 
Kit com 2 prateleiras e suportes em aço. Versátil e funcional, organiza e decora o ambiente.

Especificações: 
- Cores: Branco ou Preto
- Profundidade: 40 cm
- Largura: 50 cm
- Espessura: 22 cm 
- Peso Suportado: 50 kg
- Tempo de montagem: 20 min

Informações adicionais:
- Material: Prateleira em MDP e suportes em aço. 
- Código do produto Multivisão: KIT-2Z-UV-BR
- Cor: Branca

- Material: Prateleira em MDP e suportes em aço. 
- Código do produto Multivisão: KIT-2Z-UV-PR
- Cor: Preta

Medidas e Peso:
- Profundidade: 40 cm
- Largura: 50 cm
- Espessura: 22 cm 
- Peso Suportado: 50 kg

Dimensões (CxL): 
- 01 prateleira 50 x 40 cm 
- 01 prateleira 40 x 18,5 cm

* Imagem meramente ilustrativa.
* Não acompanha os demais ítens da imagem. 

";6;169,99;0
10.316;MESA EM MDP BR 15MM C/SUPORTE DOBRAVEL MULTIVISAO;PC;;7896643430280;JARDIM E LAZER;"Mesa Dobrável em MDP com Suporte em Aço - MULTIVISÃO

Descrição:
A Multivisão vem se destacando nacional e internacionalmente pelos produtos que desenvolve. Nossos produtos são fabricados sob rigoroso controle de qualidade para atender, de forma satisfatória, às exigências impostas pelo mercado.

Especificações:
Material: Tampo em MDP e Supostes em Aço. 
Tempo de montagem: 10 min
Peso Suportado: 30 kg
Cores: Branca ou Preta

Mesa Branca MDS-9040-BR:
- Material: Tampo em MDP e suportes em aço. 
- Dobrável 
- Branca
- Com Suporte Branco
- Medida: 90 x 40 cm

Mesa Preta MDS-9040-PR:
- Material: Tampo em MDP e suporte em aço.
- Dobrável
- Preta
- Com Suporte Preto 
- Medida: 90 x 40 cm

Medidas:
Tamanho do produto (PxLxE): 40 x 90 x 25,5 cm

* Imagem meramente ilustrativa.
* Não acompanha os demais ítens da imagem.


";7;159,99;0
10.317;MESA EM MDP PR 15MM C/SUPORTE DOBRAVEL MULTIVISAO;PC;;7896643445543;JARDIM E LAZER;"Mesa Dobrável em MDP com Suporte em Aço - MULTIVISÃO

Descrição:
A Multivisão vem se destacando nacional e internacionalmente pelos produtos que desenvolve. Nossos produtos são fabricados sob rigoroso controle de qualidade para atender, de forma satisfatória, às exigências impostas pelo mercado.

Especificações:
Material: Tampo em MDP e Supostes em Aço. 
Tempo de montagem: 10 min
Peso Suportado: 30 kg
Cores: Branca ou Preta

Mesa Branca MDS-9040-BR:
- Material: Tampo em MDP e suportes em aço. 
- Dobrável 
- Branca
- Com Suporte Branco
- Medida: 90 x 40 cm

Mesa Preta MDS-9040-PR:
- Material: Tampo em MDP e suporte em aço.
- Dobrável
- Preta
- Com Suporte Preto 
- Medida: 90 x 40 cm

Medidas:
Tamanho do produto (PxLxE): 40 x 90 x 25,5 cm

* Imagem meramente ilustrativa.
* Não acompanha os demais ítens da imagem.


";6;159,99;0
10.318;SAPATEIRA C/PORTA BR EM MDP PINTURA UV MULTIVISAO;PC;;7896643444881;UTILIDADES DOMÉSTICAS;"Sapateira com Porta Vai e Vem em MDP - MULTIVISÃO

Descrição:
Sapateira Porta Vai e Vem – Branca
Sapateira Porta Vai e Vem – PRETA
Cores: Branco e Preto
Tamanho do produto (PxLxE): 24,8 x 71,8 x 39,6 cm 
Peso Suportado: 10 kg
Material: MDP
Peso do produto embalado: 10,35 kg
Tempo de montagem: 25 min

Informações adicionais:
Código do produto: SAP-VAIEVEM-BR
Material: MDP

Código do produto: SAP-VAIEVEM-PR
Material: MDP

* Imagem meramente ilustrativa 
* Não acompanha os demais ítens da imagem.

";7;189,99;0
10.319;SAPATEIRA C/PORTA PR EM MDP PINTURA UV MULTIVISAO;PC;;7896643444898;UTILIDADES DOMÉSTICAS;"Sapateira com Porta Vai e Vem em MDP - MULTIVISÃO

Descrição:
Sapateira Porta Vai e Vem – Branca
Sapateira Porta Vai e Vem – PRETA
Cores: Branco e Preto
Tamanho do produto (PxLxE): 24,8 x 71,8 x 39,6 cm 
Peso Suportado: 10 kg
Material: MDP
Peso do produto embalado: 10,35 kg
Tempo de montagem: 25 min

Informações adicionais:
Código do produto: SAP-VAIEVEM-BR
Material: MDP

Código do produto: SAP-VAIEVEM-PR
Material: MDP

* Imagem meramente ilustrativa 
* Não acompanha os demais ítens da imagem.

";4;189,99;0
10.322;GABINETE P/GALAO DE AGUA C/PORTA MDP MULTIVISAO;PC;;7896643446496;BANHEIRO E COZINHA;"Gabinete para Galão de Água com Porta em MDP - GALLON-UV-BR - MULTIVISAO

Descrição:
Gabinete para galão de água com porta para galão reserva.

Características:
- Peso Suportado: 20 kg
- Material: MDP com Pintura UV
- Peso do produto embalado: 9,58 kg
- Tempo de montagem: 20 min.

Medidas:
- Profundidade: 29,3cm 
- Largura:  33cm
- Espessura: 75,5cm

* Imagens meramente ilustrativas.";1;149,99;0
10.893;PORTA DETERGENTE E BUCHA PRETO 7840;PC;;7897807478407;UTILIDADES DOMÉSTICAS;"Porta Detergente e Bucha Preto - 7840 - ARTHI

Medidas:
- Comprimento: 13,3 cm
- Largura: 10,3 cm
- Altura: 18 cm

* Imagens meramente ilustrativas";7;40,4;0
10.894;PRATELEIRA DUPLA CROMADA 1506;PC;;7897807415068;UTILIDADES DOMÉSTICAS;"Suporte Prateleira Duplo Cromado - 1506 - ARTHI

Medidas:
- Comprimento: 26,2 cm
- Largura: 10,1 cm
- Altura: 29,5 cm

* Imagens meramente ilustrativas";15;71,47;0
10.323;KIT DE PRATELEIRAS MDP BR C/SUPORTE INVISIVEL;PC;;7896643439191;UTILIDADES DOMÉSTICAS;"Kit de Prateleiras em MDP Branco com Suporte Invisível - KIT-COZINHA-UV-BR - MULTIVISÃO

Descrição:
Versátil e funcional, organiza e decora o ambiente.

Características:
- Material: prateleira em MDP e suportes em aço
- Cor: branco
- Peso do produto embalado: 5,005 kg
- Tempo de montagem: 30 min.
- Peso Suportado: 15 kg

Medidas do produto:
- Profundidade: 20,3 cm
- Largura: 63 cm
- Altura: 40 cm

Medidas da embalagem:
- Profundidade: 60,5 cm
- Largura: 20,5 cm
- Espessura: 7,5 cm

* Imagens meramente ilustrativas";2;129,99;0
10.325;KIT DE PRATELEIRAS MDP PR C/SUPORTE INVISIVEL;PC;;7896643439207;UTILIDADES DOMÉSTICAS;"Kit de Prateleiras Pretas em MDP com Suporte Invisível - KIT-COZINHA-UV-PR - MULTIVISÃO

Descrição:
Versátil e funcional, organiza e decora o ambiente.

Características:
- Material: prateleira em MDP e suportes em aço
- Cor: preto
- Peso do produto embalado: 5,005 kg
- Tempo de montagem: 30 min.
- Peso Suportado: 15 kg

Medidas do produto:
- Profundidade: 20,3 cm
- Largura: 63 cm
- Altura: 40 cm

Medidas da embalagem:
- Profundidade: 60,5 cm
- Largura: 20,5 cm
- Espessura: 7,5 cm

* Imagens meramente ilustrativas.";2;129,99;0
104.990;CAIXA ORG. CONTAINER 23.5L S.BERNADO OR06;PC;;7896539202144;UTILIDADES DOMÉSTICAS;"Caixa Organizadora 23,5 Litros - OR06 - SÃO BERNARDO
 Características 
- Caixa organizadora feita em plástico. 
- Ideal para guardar e transportar ferramentas. 
- Capacidade: 23,5 litros 
-

Dimensões: (L)40,0 x (P)26,0 x (A)32,0 cm";15;68,99;0
103.489;CONTEINER DE LIXO C/ RODAS VERDE 240 LITROS JSN;PC;1;7898109856115;UTILIDADES DOMÉSTICAS;"Lixeira Contendor Plástico com Rodas de 240 Litros Verde - C240VD - JSN

Descrição:
Contentor plástico 240L com rodas de 200mm. Injetado em plástico polipropileno (PP) com proteção UV. Acompanha um par de rodas de ""8"" (200mm) confeccionadas em borracha maciça para não danificar o piso e facilitar a movimentação, eixo das rodas em aço carbono 1020 galvanizado e pino de encaixe da tampa em poliacetal. Atenção: Contentor fabricado conforme as especificações europeias. (Padrão europeu).

Medidas:
- Capacidade: 240L
- Medidas: 1060mm (altura) x 570mm (largura) x 720mm (profundidade).

* Imagens meramente ilustrativas.";1;715,92;0
103.527;"LUVA DE EMENDA SEM ROSCA 1.1/2"" FLEXOR TRAMONTINA";PC;1;7891435057898;MATERIAIS ELÉTRICOS;Luva s/rosca 1.1/2 flexor tramontina - 7891435006520 - TRAMONTINA;20;16,9;0
1.035;CAIXA COLETORA 15X50CM C/GRELHA BRANCA ESTRELA;PC;;7898942379499;MATERIAL HIDRÁULICO;"Caixa Coletora com Grelha Branca - ESTRELA

Características Técnicas:
- Possui grade de proteção anti-inseto;
- Produzida em Polipropileno com Aditivos ANTI-UV;
- Acompanha Grelha Branca em Polipropileno;
- Indicado para Tráfego de Pedestres
- Possui 1 saída 100mm por baixo.

* Imagens meramente ilustrativas.";9;129,99;0
103.896;* SERRA MARMORE SKIL 9815 BUYOUT 127V BR;PC;1;7891009847795;FERRAMENTAS;"Serra Marmore BUYOUT - 9815 
- SKIL
Informações Técnicas 
- Disco: 110 mm 
- Rotação: 13800 min-1 
- Peso: 2.8 kg 
- Potência: 1,200 W 
- Máxima profndidae de corte: 90°/34mm 
- Placa base com ajuste de ângulo e profundidade 
- Rápida e fácil trocas das escovas de carvão 
*Imagem meramente Ilustrativa";1;506,1;0
103.926;APARADOR DE CERCA VIVA 550MM MAKITA DUH551Z;PC;1;088381670272;JARDIM E LAZER;"Aparador de Cerca Viva 550mm 
- DUH551Z - MAKITA Punho giratório em 5 posições. Controle eletrônico de velocidade.
Informações Técnicas 
- Potência: 320W - Golpes por minuto: 1.000 - 1.800 - Tamanho da lâmina: 550mm 
- Diâmetro de corte: 18mm 
- Peso: 5.1kg - Bateria: 18V x 2 (1.5/3.0/4.0 Ah) Itens que Acompanham Não acompanha bateria e carregador. Este produto é recomendado para quem já possui ferramenta a bateria 18V 
*Imagem meramente Ilustrativa";4;1.091,99;0
105.015;KIT ENERGIA BATERIAS 12V E CARREG.BIV MA 197656-9;JG;1;088381463621;FERRAMENTAS;"Kit com Carregador e 2 Baterias 12V 2Ah BL1021B Bivolt - 197656-9 - MAKITA Maior praticidade e agilidade.  Nova geraçao 12V LITHIUM MAX.  Baterias com indicador de nível de carga.
Informações Técnicas - 2 Baterias 12V 2.0 Ah - 1 Carregador de baterias rápido BIVOLT - 1 Maleta modular MAK-PAC 
*Imagem meramente Ilustrativa";2;1.124,9;0
105.040;CHECADOR DE BATERIAS PORTATIL MAKITA 198038-8;PC;1;088381476812;JARDIM E LAZER;"Checador de Baterias Portátil - 198038-8 - MAKITA 
Especificações técnicas do fabricante.- O primeiro aparelho portátil que verifica as condições técnicas da sua bateria e auxilia no diagnóstico de vida útil. 
- Número de ciclos de recargas - Vida útil - Nível de sobrecarga - Nível de sobredescarga 
- Diagnóstico de falhas
Informações Técnicas 
- Alimentação: 4 pilhas AA 1.5V, entrada USB - Baterias Li-ion: 18V, 14.4V (exceto sufixo G), 36V: BL3626 (exceto BL3622A) - Baterias Ni-MH tipo slide: 9.6V á 14.4V e 24V 
*Imagem meramente Ilustrativa";3;2.214,99;0
103.942;REMOVEDOR STRIPTIZI GEL 1,0L MONTANA 33B010030;PC;;7896682402118;TINTAS E ACESSÓRIOS;"Removedor Striptizi Gel 1 Kilo - 33B010030 - MONTANA

Descrição:
É o primeiro removedor de tintas e vernizes de consistência gel disponível no mercado brasileiro. É fácil de aplicar, não escorre e tem alto poder de remoção.

Vantagens:
- Striptizi Gel remove películas dos mais variados tipos de substratos, além da madeira
- Não escorre e sua ação potente remove com eficiência esmaltes, stains, texturas, vernizes e seladoras de base alquídica, nitrocelulósica, acrílica ou
poliuretânica
- Remove também com rapidez texturas de parede e pinturas automotivas, inclusive as originais
- Especialmente indicado para aplicações seguras em superfícies verticais como portas e janelas, pois não escorre
- Possui também excelente alastramento em superfícies horizontais
- Sua fórmula não contém componentes corrosivos

Dicas e preparação da superfície:
- Para receber Striptizi Gel, a superfície não necessita qualquer preparação
- Depois de bem misturado (homogeneização), o removedor deve ser espalhado com uma trincha sobre a superfície até formar uma camada farta que
facilitará a remoção da película
- Não deixe o produto secar sobre a superfície
- Depois da aplicação do produto, aguarde entre 3 e 15 minutos para iniciar a remoção da película
- O sinal para a remoção será dado assim que o revestimento apresentar enrugamento ou amolecimento
- Remova com uma espátula e repita toda a aplicação, se necessário
- A remoção da película deixa resíduos que devem ser limpos com um pano ou papel toalha
- Use luvas e óculos de segurança
- Terminada a operação, limpe a superfície com tíner para não comprometer a secagem e aderência da nova pintura
- Papel toalha e panos devem ser descartados após o uso. Deixe secar entre 3 e 5 horas
- Lixe a superfície, limpe e aplique acabamento assim que estiver seco
- Molduras e cantos podem ser limpos com o auxílio de uma escova ou palha de aço

Embalagens-rendimento:
Quarto (1kg): 3 a 6m²/demão

* Imagens meramente ilustrativas.";27;59,9;52,99
